category,sample_id,completeness,has_front,has_back,has_pattern_png,has_pattern_svg,has_sim_obj,has_scan_obj,has_sim_seg,has_scan_seg,has_spec,panel_count,pattern_edge_count,stitch_count,svg_path_count,sim_vertices,sim_faces,sim_lines,scan_vertices,scan_faces,scan_lines
skirt_8_panels_1000,skirt_8_panels_01TNMH5098,100.0,1,1,1,1,1,1,1,1,1,8,48,16,8,10688,21008,0,9879,16855,0
skirt_8_panels_1000,skirt_8_panels_03HC8ZUQKU,100.0,1,1,1,1,1,1,1,1,1,8,48,16,8,9138,18004,0,9127,17156,0
skirt_8_panels_1000,skirt_8_panels_04WAEJ9DEQ,100.0,1,1,1,1,1,1,1,1,1,8,48,16,8,10008,19648,0,8456,14414,0
skirt_8_panels_1000,skirt_8_panels_0590WU56A5,100.0,1,1,1,1,1,1,1,1,1,8,48,16,8,8001,15786,0,8001,15533,0
skirt_8_panels_1000,skirt_8_panels_05BMRV3KFV,100.0,1,1,1,1,1,1,1,1,1,8,48,16,8,7241,14194,0,7239,13491,0
skirt_8_panels_1000,skirt_8_panels_06KFF7YM6N,100.0,1,1,1,1,1,1,1,1,1,8,48,16,8,13666,26908,0,10141,17574,0
skirt_8_panels_1000,skirt_8_panels_06ZTNHNE4S,100.0,1,1,1,1,1,1,1,1,1,8,48,16,8,8940,17584,0,8901,15927,0
skirt_8_panels_1000,skirt_8_panels_089JJ6SYU8,100.0,1,1,1,1,1,1,1,1,1,8,48,16,8,7326,14356,0,7318,13517,0
skirt_8_panels_1000,skirt_8_panels_09WER7TYKW,100.0,1,1,1,1,1,1,1,1,1,8,48,16,8,19619,38646,0,14520,23892,0
skirt_8_panels_1000,skirt_8_panels_0AWEIU1990,100.0,1,1,1,1,1,1,1,1,1,8,48,16,8,6570,12844,0,6435,11209,0
skirt_8_panels_1000,skirt_8_panels_0E038K9C6Z,100.0,1,1,1,1,1,1,1,1,1,8,48,16,8,24590,48652,0,16976,27143,0
skirt_8_panels_1000,skirt_8_panels_0GDG1F9DR3,100.0,1,1,1,1,1,1,1,1,1,8,48,16,8,12100,23784,0,9741,16761,0
skirt_8_panels_1000,skirt_8_panels_0GS1AO8ZM0,100.0,1,1,1,1,1,1,1,1,1,8,48,16,8,16928,33376,0,12316,20821,0
skirt_8_panels_1000,skirt_8_panels_0I3YEBQV4H,100.0,1,1,1,1,1,1,1,1,1,8,48,16,8,7370,14308,0,6597,11220,0
skirt_8_panels_1000,skirt_8_panels_0IVVPEU1JA,100.0,1,1,1,1,1,1,1,1,1,8,48,16,8,8215,16174,0,8209,15603,0
skirt_8_panels_1000,skirt_8_panels_0J3GNKXO1O,100.0,1,1,1,1,1,1,1,1,1,8,48,16,8,13872,27304,0,12626,20746,0
skirt_8_panels_1000,skirt_8_panels_0K2LZC4AKB,100.0,1,1,1,1,1,1,1,1,1,8,48,16,8,13941,27450,0,12296,20488,0
skirt_8_panels_1000,skirt_8_panels_0L2VZQWKH2,100.0,1,1,1,1,1,1,1,1,1,8,48,16,8,5534,10780,0,5534,10605,0
skirt_8_panels_1000,skirt_8_panels_0MSANWKM8O,100.0,1,1,1,1,1,1,1,1,1,8,48,16,8,8273,16322,0,8273,16006,0
skirt_8_panels_1000,skirt_8_panels_0O6AQYMK8A,100.0,1,1,1,1,1,1,1,1,1,8,48,16,8,5640,11032,0,5640,10809,0
