category,sample_id,completeness,has_front,has_back,has_pattern_png,has_pattern_svg,has_sim_obj,has_scan_obj,has_sim_seg,has_scan_seg,has_spec,panel_count,pattern_edge_count,stitch_count,svg_path_count,sim_vertices,sim_faces,sim_lines,scan_vertices,scan_faces,scan_lines
wb_dress_sleeveless_2600,wb_dress_sleeveless_00FHHWP41T,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,19266,38246,0,19260,36664,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_00NRQIZIWG,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,23441,46514,0,22459,39002,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_00O2Z1RQCA,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,21096,41878,0,20955,40974,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_02CN7DHD4S,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,14748,29079,0,13866,23598,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_02G5UEGDV1,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,23466,46585,0,23081,40916,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_02KNFJPNIV,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,15208,30186,0,14938,29161,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_02PW0T05W4,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,15225,30150,0,14601,27075,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_02RQUN1ICZ,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,12656,24995,0,12656,24756,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_031GY8WCHI,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,14993,29620,0,14907,27624,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_03GKNTEXHU,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,17550,34842,0,17550,34772,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_0429DN0KYQ,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,15105,29863,0,14687,25727,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_04AT36ZJLA,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,19922,39471,0,18262,30992,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_05UJN9W2O7,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,12954,25566,0,12521,21773,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_068HEZ8KEF,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,18142,35901,0,17565,32194,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_0698ZCNNMJ,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,8821,17365,0,8821,17314,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_06M1Z4NDMD,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,13019,25651,0,12822,23107,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_06TV7SXIDQ,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,25607,50812,0,24032,40540,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_07EWSHMMNX,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,16006,31669,0,15699,27610,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_08BCTNB1WT,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,11387,22468,0,11387,22432,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_08TMRE9GWY,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,18380,36498,0,18373,35503,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_09D22F0L3B,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,27784,55216,0,27264,49106,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_09GNF11KU4,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,12821,25313,0,12392,22286,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_0ADBH0ULVN,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,9502,18702,0,9488,17936,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_0ADS9V9A8R,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,19577,38894,0,19430,37748,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_0ADYXJQNO5,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,7561,14827,0,7561,14814,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_0BX72LMJ1I,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,14820,29316,0,14169,25435,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_0C42XFFL14,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,24613,48881,0,24341,43207,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_0C6GNOJ7U6,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,14639,29035,0,14639,28882,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_0CJQHHXKH0,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,22396,44501,0,22303,42728,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_0CWS496SWG,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,16041,31734,0,15437,27253,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_0DIP4DWYHN,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,15021,29756,0,14967,29174,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_0DNAROT80U,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,23860,47374,0,23153,41900,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_0DWM6W8WSC,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,12732,25225,0,12584,24617,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_0GI4R5P57F,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,20155,40029,0,19914,37642,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_0GQ6ND3P2T,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,13956,27554,0,13549,24122,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_0GV6WXA6QC,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,23393,46480,0,22122,38745,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_0HJWEUJT3Y,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,8283,16310,0,8283,16279,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_0I54QG1G2D,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,20576,40860,0,20530,39194,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_0IFMOQKYSA,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,15949,31531,0,14912,26454,0
wb_dress_sleeveless_2600,wb_dress_sleeveless_0JVCJZ1TLW,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,19859,39408,0,19355,35844,0
