category,sample_id,completeness,has_front,has_back,has_pattern_png,has_pattern_svg,has_sim_obj,has_scan_obj,has_sim_seg,has_scan_seg,has_spec,panel_count,pattern_edge_count,stitch_count,svg_path_count,sim_vertices,sim_faces,sim_lines,scan_vertices,scan_faces,scan_lines
tee_2300,tee_014JHS437U,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,12859,25324,0,12663,24129,0
tee_2300,tee_01F6CGNZ4C,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,7258,14296,0,7258,14230,0
tee_2300,tee_01S4JU3X43,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,16981,33575,0,16981,33541,0
tee_2300,tee_026KEJEKO7,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,16106,31923,0,16103,31747,0
tee_2300,tee_034WP7L9YR,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,9019,17639,0,9016,17436,0
tee_2300,tee_03NZTUPNDG,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,15027,29605,0,15001,29009,0
tee_2300,tee_03WOLU8R22,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,14299,28229,0,14299,27884,0
tee_2300,tee_05BDR5BC8B,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,6455,12633,0,6450,12495,0
tee_2300,tee_06SC6K0ULI,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,12437,24522,0,12437,24173,0
tee_2300,tee_07FL55G54Q,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,18946,37603,0,18946,37537,0
tee_2300,tee_07N3MOQNZY,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,16510,32675,0,16506,32569,0
tee_2300,tee_084BIL1GHJ,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,15284,30207,0,15018,28905,0
tee_2300,tee_088BV3PLYK,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,24571,48677,0,24571,48261,0
tee_2300,tee_08C0LBZEWP,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,10297,20367,0,10263,19993,0
tee_2300,tee_08P2D24RBB,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,21099,41891,0,21099,41626,0
tee_2300,tee_09JS6K4D3J,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,22094,43822,0,22093,42857,0
tee_2300,tee_0ADQ2LDQJA,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,11442,22572,0,11442,22509,0
tee_2300,tee_0AZKWACRSY,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,19988,39595,0,19567,36497,0
tee_2300,tee_0BSIZ2WZIC,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,7162,13914,0,7162,13862,0
tee_2300,tee_0C6AX78JH2,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,21713,42937,0,21700,41957,0
tee_2300,tee_0DF2L3JETR,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,31655,62833,0,31654,61516,0
tee_2300,tee_0E7SOJQ6YE,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,13891,27334,0,13630,25656,0
tee_2300,tee_0EA92BDN18,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,14761,29166,0,14761,28967,0
tee_2300,tee_0F5SP5A8EE,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,18130,35960,0,18130,35877,0
tee_2300,tee_0FD03ZD7DT,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,17019,33639,0,17019,33524,0
tee_2300,tee_0FXVXY1P3Z,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,19828,39360,0,19828,39314,0
tee_2300,tee_0G628JV3P8,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,28139,55801,0,25252,48363,0
tee_2300,tee_0G8A5ASMOA,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,12527,24677,0,12527,24500,0
tee_2300,tee_0GCKV1J0JB,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,17888,35367,0,16730,32292,0
tee_2300,tee_0GJOY1826Z,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,11511,22647,0,11511,22575,0
tee_2300,tee_0GU2HHQXBO,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,17479,34557,0,17479,34389,0
tee_2300,tee_0GWKWL0D2C,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,14841,29274,0,14620,27638,0
tee_2300,tee_0HGYOJQV4K,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,6640,12938,0,6634,12867,0
tee_2300,tee_0IZVHKECRS,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,12852,25292,0,12852,25181,0
tee_2300,tee_0JI1OU3B54,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,12977,25514,0,12723,24556,0
tee_2300,tee_0JVZ240BF7,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,8623,16998,0,8623,16964,0
tee_2300,tee_0KEQD0L9FF,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,21313,42074,0,19661,36993,0
tee_2300,tee_0LLJ4XSMYU,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,13390,26508,0,13149,24564,0
tee_2300,tee_0LYO2N0RUJ,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,20514,40608,0,20507,40270,0
tee_2300,tee_0M9Q1TSP4H,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,14443,28573,0,14443,28505,0
tee_2300,tee_0MCVNQPQRI,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,15423,30537,0,15423,30402,0
tee_2300,tee_0MSGTHC1YS,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,10425,20577,0,10425,20549,0
tee_2300,tee_0P0RS6V4QQ,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,21150,41905,0,21150,41368,0
tee_2300,tee_0PJVJBXEUF,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,16545,32595,0,16024,30561,0
tee_2300,tee_0QNKWU57GU,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,20715,41073,0,20715,40964,0
tee_2300,tee_0RH177M3ID,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,15020,29626,0,15018,29528,0
tee_2300,tee_0S7QH4R40W,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,26402,52302,0,26128,49000,0
tee_2300,tee_0SEV9S08FG,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,19744,39078,0,19743,38729,0
tee_2300,tee_0T779HGTUQ,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,10142,19843,0,10142,19795,0
tee_2300,tee_0TK7V7T8NN,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,9393,18325,0,9364,17952,0
tee_2300,tee_0U0ZY2U5I5,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,19584,38790,0,19584,38603,0
tee_2300,tee_0UHGSL7BRR,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,27707,54918,0,26465,49492,0
tee_2300,tee_0V6OIA5KQN,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,18711,37178,0,18710,37104,0
tee_2300,tee_0VG83E8HSY,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,30649,60709,0,30014,56383,0
tee_2300,tee_0VGZ9ZJVUK,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,16761,33205,0,16761,33096,0
tee_2300,tee_0WN96KFYJR,100.0,1,1,1,1,1,1,1,1,1,6,33,12,6,31388,62246,0,31067,57925,0
