category,sample_id,completeness,has_front,has_back,has_pattern_png,has_pattern_svg,has_sim_obj,has_scan_obj,has_sim_seg,has_scan_seg,has_spec,panel_count,pattern_edge_count,stitch_count,svg_path_count,sim_vertices,sim_faces,sim_lines,scan_vertices,scan_faces,scan_lines
jacket_2200,jacket_008CZABICC,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,17683,34822,0,17683,34633,0
jacket_2200,jacket_00QWWSMZC4,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,13939,27376,0,13939,27263,0
jacket_2200,jacket_00VI1OEZCA,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,14726,28964,0,14726,28897,0
jacket_2200,jacket_01LF58XJQI,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,11188,21922,0,11053,21325,0
jacket_2200,jacket_01O4Q5HDAV,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,15808,31076,0,15808,30970,0
jacket_2200,jacket_01OV7V8BGP,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,16459,32395,0,16456,31850,0
jacket_2200,jacket_02534Q1CEV,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,12850,25143,0,12850,25084,0
jacket_2200,jacket_02GJM5VQD6,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,16866,33224,0,16854,32623,0
jacket_2200,jacket_04K37AKQLW,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,15632,30775,0,15632,30515,0
jacket_2200,jacket_055JD4L9N9,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,22333,44135,0,22333,44016,0
jacket_2200,jacket_05W8G118FZ,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,9739,19042,0,9739,18771,0
jacket_2200,jacket_05WKLDM3MK,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,14927,29305,0,14926,28262,0
jacket_2200,jacket_07FVNOPEMT,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,9750,19050,0,9348,17831,0
jacket_2200,jacket_07ONTI5TM4,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,10059,19800,0,10059,19740,0
jacket_2200,jacket_07TMFZBQGQ,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,16834,33100,0,16834,33050,0
jacket_2200,jacket_086R2JW1VF,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,15291,30142,0,15291,30109,0
jacket_2200,jacket_08WGHWRO08,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,6233,12054,0,6229,11892,0
jacket_2200,jacket_08WRWVC4H9,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,11703,22911,0,11703,22829,0
jacket_2200,jacket_09SOBI3FFJ,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,28964,57228,0,27268,50451,0
jacket_2200,jacket_0B15DM7HKF,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,13275,26144,0,13275,26089,0
jacket_2200,jacket_0BF5U0T2KP,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,32573,64444,0,32572,63857,0
jacket_2200,jacket_0BJCRDCVCM,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,23933,47282,0,23933,46561,0
jacket_2200,jacket_0BJQVOE3S0,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,18766,37067,0,18766,37019,0
jacket_2200,jacket_0E3I0ZAW15,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,11941,23524,0,11941,23474,0
jacket_2200,jacket_0E9I0OMFC6,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,12350,24085,0,12334,23690,0
jacket_2200,jacket_0EVF087DLA,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,9634,18939,0,9634,18883,0
jacket_2200,jacket_0FB1HUDHSI,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,10131,19803,0,10131,19747,0
jacket_2200,jacket_0FQUS6YAYW,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,21852,43186,0,21852,42904,0
jacket_2200,jacket_0GKKD683OB,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,13643,26682,0,12941,24603,0
jacket_2200,jacket_0H5D6X85L9,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,5934,11501,0,5930,11427,0
jacket_2200,jacket_0HHHSYHDAD,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,8621,16899,0,8620,16722,0
jacket_2200,jacket_0HJTC20JE3,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,32069,63429,0,32051,62894,0
jacket_2200,jacket_0HK0YC5BJW,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,16992,33499,0,16917,32182,0
jacket_2200,jacket_0HNE4DVUIS,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,21468,42333,0,21468,41802,0
jacket_2200,jacket_0HXY885HNV,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,26583,52417,0,26580,51125,0
jacket_2200,jacket_0IWGNO1922,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,10461,20429,0,9942,18915,0
jacket_2200,jacket_0JUVVBFURM,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,8875,17355,0,8875,17153,0
jacket_2200,jacket_0JXUZLGVGY,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,18393,36241,0,18393,36188,0
jacket_2200,jacket_0KPXD07QUK,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,17569,34578,0,17569,34422,0
jacket_2200,jacket_0KRVMVDW1I,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,12926,25315,0,12926,25229,0
jacket_2200,jacket_0KZRFZRJ8E,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,18452,36338,0,18452,36298,0
jacket_2200,jacket_0L3GZD7AST,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,23413,46118,0,23413,45834,0
jacket_2200,jacket_0LJZKMWI7J,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,14168,27902,0,14168,27868,0
jacket_2200,jacket_0LOITW3C1I,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,27826,54964,0,27812,53436,0
jacket_2200,jacket_0LVLNE54DX,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,20115,39601,0,20025,39308,0
jacket_2200,jacket_0M1FCRMPWG,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,18371,36162,0,18363,35991,0
jacket_2200,jacket_0NBFPCK398,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,16588,32605,0,15858,30055,0
jacket_2200,jacket_0NCDMGR8OO,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,14761,29100,0,14761,29047,0
jacket_2200,jacket_0NZE4MM5BC,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,19745,38876,0,19745,38783,0
jacket_2200,jacket_0OEMQLDKK8,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,16241,31973,0,16241,31908,0
jacket_2200,jacket_0OMY76XSZW,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,11185,21957,0,11184,21578,0
jacket_2200,jacket_0P6EYBT7XT,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,18567,36582,0,18462,35391,0
jacket_2200,jacket_0POJIT2CQE,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,6563,12720,0,6561,12635,0
jacket_2200,jacket_0QEU6UCYJU,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,16529,32575,0,16529,32532,0
jacket_2200,jacket_0RULOSONO3,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,17686,34759,0,17685,34633,0
jacket_2200,jacket_0S3OQ146JV,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,17532,34452,0,17532,34273,0
jacket_2200,jacket_0S48VEKN70,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,26348,52085,0,26348,51592,0
jacket_2200,jacket_0S87NYW6Y0,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,11079,21768,0,11079,21737,0
jacket_2200,jacket_0S95XKDTA8,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,14687,28789,0,14687,28721,0
jacket_2200,jacket_0SNNDAWBBY,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,23539,46411,0,21943,40983,0
jacket_2200,jacket_0TF05RZVE7,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,9403,18431,0,9402,18118,0
jacket_2200,jacket_0U56J3E1IS,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,25172,49804,0,25172,49712,0
jacket_2200,jacket_0UQ8F4UHQA,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,8475,16669,0,8474,16599,0
jacket_2200,jacket_0UUDN34U2X,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,30999,61278,0,30999,60575,0
jacket_2200,jacket_0UXEYFBBU5,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,13061,25751,0,13061,25703,0
jacket_2200,jacket_0V7YQZMWBH,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,10281,20100,0,10281,20065,0
jacket_2200,jacket_0VLEJHBFY9,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,32022,63310,0,32007,61686,0
jacket_2200,jacket_0WBQT8ROUN,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,30433,60184,0,28363,51850,0
jacket_2200,jacket_0WRE9HBJI1,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,8753,17049,0,8565,16070,0
jacket_2200,jacket_0X89EQDQKN,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,21311,42145,0,21308,42053,0
jacket_2200,jacket_0YPBC4G8B2,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,20216,39817,0,20216,39751,0
jacket_2200,jacket_0YT04EBP7Z,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,10919,21286,0,10831,20003,0
jacket_2200,jacket_0YVXNHLWY9,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,19891,39195,0,19891,39058,0
jacket_2200,jacket_0ZIDAM9HK8,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,29879,58937,0,28265,52106,0
jacket_2200,jacket_0ZRFR2J7T3,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,11617,22827,0,11613,22465,0
jacket_2200,jacket_0ZXTKUI4LT,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,38018,75275,0,37860,70385,0
jacket_2200,jacket_10Z6B4BP0V,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,29539,58410,0,29525,57205,0
jacket_2200,jacket_114UPJMJBT,100.0,1,1,1,1,1,1,1,1,1,7,36,12,7,11270,22128,0,11268,21974,0
