category,sample_id,completeness,has_front,has_back,has_pattern_png,has_pattern_svg,has_sim_obj,has_scan_obj,has_sim_seg,has_scan_seg,has_spec,panel_count,pattern_edge_count,stitch_count,svg_path_count,sim_vertices,sim_faces,sim_lines,scan_vertices,scan_faces,scan_lines
skirt_2_panels_1200,skirt_2_panels_01GM25EMDL,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,5282,10388,0,5282,10384,0
skirt_2_panels_1200,skirt_2_panels_03OCDHFXDM,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,9415,18592,0,9414,18065,0
skirt_2_panels_1200,skirt_2_panels_03Q4C6J8PM,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,4300,8450,0,4300,8447,0
skirt_2_panels_1200,skirt_2_panels_07E5AT0OKZ,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,8851,17477,0,8851,17017,0
skirt_2_panels_1200,skirt_2_panels_08KWTCSUC2,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,5487,10799,0,5487,10789,0
skirt_2_panels_1200,skirt_2_panels_08Q7D8AJBZ,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,8452,16714,0,8452,16591,0
skirt_2_panels_1200,skirt_2_panels_08YRVA3MFA,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,13676,27085,0,13413,24327,0
skirt_2_panels_1200,skirt_2_panels_0AG3RA5IMQ,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,5993,11829,0,5993,11826,0
skirt_2_panels_1200,skirt_2_panels_0CLGL0DHDB,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,10383,20538,0,10383,19997,0
skirt_2_panels_1200,skirt_2_panels_0E9LGB17HH,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,4757,9285,0,4728,9017,0
skirt_2_panels_1200,skirt_2_panels_0EBHRFXXBF,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,3185,6171,0,3185,6168,0
skirt_2_panels_1200,skirt_2_panels_0FN2QHNITP,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,5359,10513,0,5359,10457,0
skirt_2_panels_1200,skirt_2_panels_0GXJFDPDF6,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,9517,18818,0,9517,18522,0
skirt_2_panels_1200,skirt_2_panels_0KTMP94P31,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,4497,8737,0,4329,8134,0
skirt_2_panels_1200,skirt_2_panels_0KYE67XMI5,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,3776,7384,0,3776,7383,0
skirt_2_panels_1200,skirt_2_panels_0L4CEREPFD,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,4695,9208,0,4695,9204,0
skirt_2_panels_1200,skirt_2_panels_0MMR9MDF4A,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,6327,12485,0,6327,12479,0
skirt_2_panels_1200,skirt_2_panels_0N37C8CY9L,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,6329,12402,0,6320,12144,0
skirt_2_panels_1200,skirt_2_panels_0NW4TDXIV3,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,5449,10695,0,5449,10691,0
skirt_2_panels_1200,skirt_2_panels_0PHYTA6LAC,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,9805,19393,0,9804,19073,0
skirt_2_panels_1200,skirt_2_panels_0QAAZC60HL,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,5214,10184,0,5135,9738,0
skirt_2_panels_1200,skirt_2_panels_0QP4CDQZ6O,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,6701,13251,0,6701,13245,0
skirt_2_panels_1200,skirt_2_panels_0R3AWVH7RL,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,4661,9160,0,4661,9160,0
skirt_2_panels_1200,skirt_2_panels_0RCK3XOM0B,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,6600,12960,0,6590,12660,0
skirt_2_panels_1200,skirt_2_panels_0U58AWE45L,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,5940,11738,0,5940,11735,0
skirt_2_panels_1200,skirt_2_panels_0UL4EKBDK8,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,6713,13236,0,6713,13171,0
skirt_2_panels_1200,skirt_2_panels_0UUJUKRFQP,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,10064,19847,0,9998,18623,0
skirt_2_panels_1200,skirt_2_panels_0WM4J7JMDL,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,12618,24957,0,12051,22284,0
skirt_2_panels_1200,skirt_2_panels_0Z2SWWBLDO,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,8040,15845,0,8012,15277,0
skirt_2_panels_1200,skirt_2_panels_0ZE9EJR89V,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,11829,23410,0,11824,22220,0
skirt_2_panels_1200,skirt_2_panels_0ZT32JWVST,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,10416,20560,0,10129,18582,0
skirt_2_panels_1200,skirt_2_panels_0ZXSEE5ZP2,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,3454,6734,0,3454,6730,0
skirt_2_panels_1200,skirt_2_panels_10JIGE9BVG,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,7413,14645,0,7413,14616,0
skirt_2_panels_1200,skirt_2_panels_119C5EPT06,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,6560,12927,0,6560,12886,0
skirt_2_panels_1200,skirt_2_panels_12KGOLV5D1,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,8393,16582,0,8393,16439,0
skirt_2_panels_1200,skirt_2_panels_14A3E8RB97,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,6354,12496,0,6354,12451,0
skirt_2_panels_1200,skirt_2_panels_162C5N9V1F,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,8861,17491,0,8854,16881,0
skirt_2_panels_1200,skirt_2_panels_19TK67OD0B,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,7046,13872,0,7046,13695,0
skirt_2_panels_1200,skirt_2_panels_1ACFX0RDYB,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,11926,23587,0,11750,21760,0
skirt_2_panels_1200,skirt_2_panels_1AGU3LOZRZ,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,4252,8328,0,4252,8327,0
skirt_2_panels_1200,skirt_2_panels_1CMTMCOD8B,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,8456,16693,0,8456,16546,0
skirt_2_panels_1200,skirt_2_panels_1D068A6UWB,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,7572,14915,0,7556,14418,0
skirt_2_panels_1200,skirt_2_panels_1EDP23IS33,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,10095,19943,0,10094,19339,0
skirt_2_panels_1200,skirt_2_panels_1EP37G4K4X,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,6715,13257,0,6715,13251,0
skirt_2_panels_1200,skirt_2_panels_1FR8G78Q4M,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,7317,14441,0,7317,14374,0
skirt_2_panels_1200,skirt_2_panels_1H1P7V8ILC,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,8079,15938,0,8079,15769,0
skirt_2_panels_1200,skirt_2_panels_1HMVJ2KTJK,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,4461,8691,0,4414,8347,0
skirt_2_panels_1200,skirt_2_panels_1HWEXAJFGH,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,6268,12362,0,6268,12346,0
skirt_2_panels_1200,skirt_2_panels_1IO6IA4H9U,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,4881,9596,0,4881,9594,0
skirt_2_panels_1200,skirt_2_panels_1JBG1FUVWM,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,3776,7403,0,3776,7402,0
skirt_2_panels_1200,skirt_2_panels_1JXK0VGL40,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,8683,17111,0,8630,16342,0
skirt_2_panels_1200,skirt_2_panels_1KPC631OSM,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,7038,13891,0,7038,13846,0
skirt_2_panels_1200,skirt_2_panels_1NY4MG6JHP,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,7843,15437,0,7843,15214,0
skirt_2_panels_1200,skirt_2_panels_1Q6DMC0SYF,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,10433,20612,0,10432,19971,0
skirt_2_panels_1200,skirt_2_panels_1RR6H7KN64,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,6843,13540,0,6843,13536,0
skirt_2_panels_1200,skirt_2_panels_1TSVMG2WIS,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,6009,11803,0,6006,11582,0
skirt_2_panels_1200,skirt_2_panels_1TZCX77PBX,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,13093,25926,0,13062,24067,0
skirt_2_panels_1200,skirt_2_panels_1WIJ0UCY52,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,4410,8665,0,4410,8663,0
skirt_2_panels_1200,skirt_2_panels_1XM1ASK40M,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,11138,22011,0,10790,19763,0
skirt_2_panels_1200,skirt_2_panels_1XMGKI4LXO,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,8512,16832,0,8512,16674,0
skirt_2_panels_1200,skirt_2_panels_1XO8IKD7U7,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,5502,10806,0,5502,10779,0
skirt_2_panels_1200,skirt_2_panels_1Y5QYC5P7L,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,5414,10617,0,5414,10601,0
skirt_2_panels_1200,skirt_2_panels_1YGOVV95CB,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,3672,7211,0,3672,7210,0
skirt_2_panels_1200,skirt_2_panels_1ZI531YN4A,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,10787,21301,0,10190,18783,0
skirt_2_panels_1200,skirt_2_panels_1ZYGTQT1LQ,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,7430,14625,0,7429,14294,0
skirt_2_panels_1200,skirt_2_panels_2069A1I8XA,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,3358,6551,0,3358,6549,0
skirt_2_panels_1200,skirt_2_panels_20KWQVZYQX,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,5438,10631,0,5433,10386,0
skirt_2_panels_1200,skirt_2_panels_25M1NSB2CW,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,7388,14521,0,7044,13162,0
skirt_2_panels_1200,skirt_2_panels_2731JK8S9D,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,8171,16144,0,8171,16047,0
skirt_2_panels_1200,skirt_2_panels_29R7UJSURO,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,4042,7938,0,4042,7935,0
skirt_2_panels_1200,skirt_2_panels_2A2NLEYUP0,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,4999,9854,0,4999,9853,0
skirt_2_panels_1200,skirt_2_panels_2D3ZRTODJW,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,4211,8224,0,4211,8195,0
skirt_2_panels_1200,skirt_2_panels_2D4MZX5VAB,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,7251,14316,0,7251,14252,0
skirt_2_panels_1200,skirt_2_panels_2F2NXVHNO7,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,7217,14241,0,7217,14174,0
skirt_2_panels_1200,skirt_2_panels_2F52C34IFF,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,11911,23582,0,11902,22195,0
skirt_2_panels_1200,skirt_2_panels_2FKA603U6G,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,3246,6346,0,3246,6345,0
skirt_2_panels_1200,skirt_2_panels_2HQH45WKYR,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,3858,7543,0,3858,7543,0
skirt_2_panels_1200,skirt_2_panels_2I7K4L0BL0,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,4499,8787,0,4496,8645,0
skirt_2_panels_1200,skirt_2_panels_2I9RDIV96O,100.0,1,1,1,1,1,1,1,1,1,2,12,4,2,5447,10700,0,5447,10684,0
